t,phi,phi',phi'',theta,theta',theta'',alpha,alpha',alpha'',psi,psi',psi'',X,Y,Z
0.16,2.00668950912288e-16,1.0658065547384e-15,-1.66995464584631e-15,1.59539566064493,0.182150410502925,0.474297158571435,1.5707963267949,-1.38743432623639e-14,-2.13775165254687e-13,4.133855827969e-15,-3.0327687834631e-15,3.56631840968577e-13,-4.19715135074316e-16,-0.00249929723913447,0
0.16125,2.01999900792646e-16,1.06371911143109e-15,-1.65591727067866e-15,1.59562371874867,0.182743281951139,0.476043718763108,1.5707963267949,-1.41415622189323e-14,-2.13775855584873e-13,4.1303434844536e-15,-2.58697898225238e-15,3.5663633742102e-13,-4.19353724887947e-16,-0.0025224679886053,0
0.1625,2.03328263314597e-16,1.0616667615617e-15,-1.62788954946676e-15,1.59585252066921,0.183340519799833,0.479542558580548,1.5707963267949,-1.44087829013261e-14,-2.13777235716809e-13,4.12738838519743e-15,-2.14117793991055e-15,3.56645398460786e-13,-4.19048869008141e-16,-0.00254571431001649,0
0.16375,2.04654082270216e-16,1.05964938755743e-15,-1.59995665757121e-15,1.59608207187344,0.183942138347591,0.483052879434198,1.5707963267949,-1.46760053082243e-14,-2.13778614879192e-13,4.12499054435828e-15,-1.69536548610041e-15,3.56654596407061e-13,-4.18800567993597e-16,-0.00256903675880885,0
0.165,2.05977401305564e-16,1.05766686991778e-15,-1.57212014171152e-15,1.5963123778463,0.184548151998418,0.486574765691028,1.5707963267949,-1.49432294385241e-14,-2.13779993247677e-13,4.12314997630829e-15,-1.24954144889289e-15,3.56663932538004e-13,-4.18608822409762e-16,-0.00259243589224582,0
0.16625,2.07298263917559e-16,1.05571908720315e-15,-1.54438156312002e-15,1.59654344409079,0.185158575261818,0.490108301718827,1.5707963267949,-1.52104552913435e-14,-2.13781371000887e-13,4.12186669563506e-15,-8.03705654755403e-16,3.56673408144019e-13,-4.18473632828875e-16,-0.00261591226942685,0
0.1675,2.08616713446509e-16,1.05380591600998e-15,-1.51674249581536e-15,1.59677527612795,0.185773422752715,0.493653572253371,1.5707963267949,-1.54776828660263e-14,-2.13782748321066e-13,4.12114071714337e-15,-3.57857928532845e-16,3.56683024535987e-13,-4.18394999830006e-16,-0.00263946645130077,0
0.16875,2.0993279307721e-16,1.05192723096361e-15,-1.48920451889024e-15,1.59700787949722,0.186392709192452,0.497210662602209,1.5707963267949,-1.57449121621461e-14,-2.13784125393065e-13,4.12097205585877e-15,8.80019065845647e-17,3.56692783044068e-13,-4.18372923999099e-16,-0.00266309900067929,0
0.17,2.11246545838668e-16,1.05008290471275e-15,-1.47546100068667e-15,1.5972412597566,0.187016449409221,0.498992173415358,1.5707963267949,-1.60121431795089e-14,-2.13784813890241e-13,4.12136072702926e-15,5.33874029077326e-16,3.56697697994208e-13,-4.18407405929015e-16,-0.0026868104822505,0
0.17,2.11246545838668e-16,1.05008290471275e-15,-1.00566632609007e-15,1.5972412597566,0.187016449409221,0.509820681223538,1.5707963267949,-1.60121431795089e-14,-1.71665973190085e-13,4.12136072702926e-15,5.33874029077326e-16,1.8355625440717e-13,-4.18407405929015e-16,-0.0026868104822505,0
0.17125,2.12558358461488e-16,1.04882582180514e-15,-9.85198538341675e-16,1.59747542814953,0.18765372526075,0.511614283971717,1.5707963267949,-1.62267256459965e-14,-1.71666300503072e-13,4.12217147187305e-15,7.63319347086289e-16,1.83560186834158e-13,-4.18484707090296e-16,-0.00271060203834204,0
0.1725,2.13868631715354e-16,1.0476199083669e-15,-9.44277595245241e-16,1.59771039593816,0.18829548511915,0.51520763631625,1.5707963267949,-1.64413089307666e-14,-1.71666947850228e-13,4.12326902949351e-15,9.92774496162722e-16,1.83568109411704e-13,-4.18591088944671e-16,-0.00273447481320117,0
0.17375,2.15177429537991e-16,1.04646512781702e-15,-9.03386346172533e-16,1.59794616873705,0.188941744351541,0.518813325697897,1.5707963267949,-1.66558930156221e-14,-1.71667580641118e-13,4.12465341226959e-15,1.22223962061555e-15,1.83576147977794e-13,-4.18726552074683e-16,-0.00275842937727256,0
0.175,2.16484815823046e-16,1.04536144250146e-15,-8.62525653357909e-16,1.59818275218015,0.189592518433395,0.522431438831194,1.5707963267949,-1.68704778823694e-14,-1.71668198878731e-13,4.12632463276185e-15,1.45171486610721e-15,1.83584303618916e-13,-4.18891097070604e-16,-0.0027824663029594,0
0.17625,2.17790854417601e-16,1.04430881368363e-15,-8.21696391525759e-16,1.59842015192083,0.190247822948619,0.526062062431453,1.5707963267949,-1.70850635128189e-14,-1.7166880256689e-13,4.12828270371346e-15,1.68120037966284e-15,1.83592577431055e-13,-4.19084724530487e-16,-0.00280658616463716,0
0.1775,2.19095609115764e-16,1.04330720152265e-15,-7.80899444561991e-16,1.59865837363181,0.190907673589474,0.529705283609893,1.5707963267949,-1.72996498887866e-14,-1.71669391710032e-13,4.13052763805147e-15,1.91069630968485e-15,1.83600970527039e-13,-4.19307435060229e-16,-0.00283078953866733,0
0.17875,2.2039914366151e-16,1.04235656507222e-15,-7.40135697853477e-16,1.59889742300558,0.191572086157644,0.533361190092651,1.5707963267949,-1.7514236992094e-14,-1.71669966312714e-13,4.13305944889e-15,2.14020280598044e-15,1.83609484036143e-13,-4.19559229273624e-16,-0.00285507700341127,0
0.18,2.21701521749264e-16,1.04145686227802e-15,-7.19762235366534e-16,1.59913730575457,0.192241076564705,0.535192325649225,1.5707963267949,-1.77288248045684e-14,-1.7167024997952e-13,4.13587814953174e-15,2.3697200197752e-15,1.83613771035812e-13,-4.19840107792429e-16,-0.00287944913924414,0
0.18,2.21701521749264e-16,1.04145686227802e-15,-6.2258265737255e-17,1.59913730575457,0.192241076564705,0.546320950139311,1.5707963267949,-1.77288248045684e-14,-1.16860849376231e-13,4.13587814953174e-15,2.3697200197752e-15,-4.02737415328624e-14,-4.19840107792429e-16,-0.00287944913924414,0
0.18125,2.2300328653745e-16,1.04137903944585e-15,-3.28590086983752e-17,1.59937803343419,0.192923977752379,0.548165052283045,1.5707963267949,-1.78749008662887e-14,-1.16860603055624e-13,4.13880883497356e-15,2.31937784285912e-15,-4.02709469560235e-14,-4.20132306605525e-16,-0.00290390712019327,0
0.1825,2.24304999973794e-16,1.04137471475627e-15,2.59756506308375e-17,1.59961961761996,0.193611489195413,0.551859842872948,1.5707963267949,-1.80209763122075e-14,-1.16860092676676e-13,4.14167659705015e-15,2.26904265238514e-15,-4.02653176451584e-14,-4.20418061686335e-16,-0.00292845212234446,0
0.18375,2.25606753986192e-16,1.04144397857243e-15,8.48826531090091e-17,1.59986206408495,0.194303627359561,0.555567850668681,1.5707963267949,-1.81670510979804e-14,-1.16859546685957e-13,4.14448144455719e-15,2.21871454874623e-15,-4.02596076568301e-14,-4.20697373634228e-16,-0.0029530847322457,0
0.185,2.26908640618116e-16,1.04158692138905e-15,1.43862101581356e-16,1.60010537862299,0.195000408822084,0.559289164907628,1.5707963267949,-1.83131251789224e-14,-1.16858964809895e-13,4.1472233864168e-15,2.16839363324307e-15,-4.02538162627571e-14,-4.20970243057691e-16,-0.00297780553854324,0
0.18625,2.28210752027036e-16,1.04180363382638e-15,2.02914089910965e-16,1.60034956704869,0.195701850271831,0.563023874827994,1.5707963267949,-1.84591985100051e-14,-1.16858346772362e-13,4.14990243167811e-15,2.11808000808933e-15,-4.02479427296228e-14,-4.2123667057441e-16,-0.0030026151319957,0
0.1875,2.2951318047953e-16,1.04209420661382e-15,2.62038708706717e-16,1.60059463519741,0.196407968509154,0.566772070092658,1.5707963267949,-1.86052710458533e-14,-1.16857692293073e-13,4.1525185895179e-15,2.06777377641901e-15,-4.02419863132677e-14,-4.21496656811353e-16,-0.00302751410548829,0
0.18875,2.30816018356545e-16,1.04245873059815e-15,3.21236052683826e-16,1.60084058892565,0.197118780447062,0.57053384102399,1.5707963267949,-1.87513427407378e-14,-1.16857001087891e-13,4.15507186924295e-15,2.01747504230616e-15,-4.02359462578535e-14,-4.21750202404859e-16,-0.00305250305404701,0
0.19,2.32119358155221e-16,1.04289729674553e-15,3.50852917910286e-16,1.60108743411125,0.197834303111714,0.572418131721641,1.5707963267949,-1.8897413548573e-14,-1.16856646268149e-13,4.15756228029113e-15,1.96718391077437e-15,-4.02329052254311e-14,-4.21997308000718e-16,-0.00307758257485299,0
0.19,2.32119358155221e-16,1.04289729674553e-15,6.29302057307096e-16,1.60108743411125,0.197834303111714,0.583868323478764,1.5707963267949,-1.8897413548573e-14,-9.06739657453773e-14,4.15756228029113e-15,1.96718391077437e-15,-1.4966060390598e-13,-4.21997308000718e-16,-0.00307758257485299,0
0.19125,2.33423462506206e-16,1.04368392431716e-15,6.63561713706565e-16,1.60133518264392,0.198564138516062,0.585766481060168,1.5707963267949,-1.90107560057547e-14,-9.06733259233773e-14,4.15990433725681e-15,1.7801081558919e-15,-1.4965837593614e-13,-4.22229291847154e-16,-0.00310275387589635,0
0.1925,2.34728603654932e-16,1.0445562010298e-15,7.32146740765951e-16,1.60158384643486,0.199298719314364,0.589569834904768,1.5707963267949,-1.91240968633814e-14,-9.06720219761896e-14,4.16201255300192e-15,1.59303797093402e-15,-1.49653889050273e-13,-4.22437472185862e-16,-0.00312801816736859,0
0.19375,2.36034888764225e-16,1.04551429116908e-15,8.00863493034452e-16,1.60183343142676,0.200038063103324,0.593387312064752,1.5707963267949,-1.92374360606952e-14,-9.06706691971146e-14,4.16388693453705e-15,1.40597343326621e-15,-1.49649340003559e-13,-4.22621849659383e-16,-0.00315337605305211,0
0.195,2.37342425205414e-16,1.04655835976238e-15,8.69712562117594e-16,1.6020839435845,0.200782187594526,0.597219004481575,1.5707963267949,-1.93507735363742e-14,-9.06692671334358e-14,4.16552748897036e-15,1.21891462092512e-15,-1.49644728257822e-13,-4.2278242492044e-16,-0.00317882813897142,0
0.19625,2.38651320557195e-16,1.04768857257437e-15,9.38694532320626e-16,1.60233538889516,0.201531110614528,0.601065004097733,1.5707963267949,-1.94641092285288e-14,-9.06678153278688e-14,4.16693422350784e-15,1.03186161262165e-15,-1.49640053272332e-13,-4.22919198632037e-16,-0.0032043750334077,0
0.1975,2.39961682601437e-16,1.04890509609318e-15,1.00780998794296e-15,1.60258777336797,0.202284850104771,0.604925403310263,1.5707963267949,-1.95774430746939e-14,-9.06663133161027e-14,4.16810714545361e-15,8.4481448774429e-16,-1.4963531449883e-13,-4.23032171467562e-16,-0.00323001734691337,0
0.19875,2.4127361932975e-16,1.05020809754423e-15,1.07705952072147e-15,1.60284110303478,0.203043424122804,0.6088002952216,1.5707963267949,-1.9690775011819e-14,-9.06647606275675e-14,4.16904626221185e-15,6.5777332637458e-16,-1.49630511379996e-13,-4.23121344110891e-16,-0.00325575569232682,0
0.2,2.42587238945943e-16,1.05159774489499e-15,1.11171788060612e-15,1.60309538395016,0.203806850842825,0.610741376016532,1.5707963267949,-1.98041049762628e-14,-9.06639715550229e-14,4.16975158128771e-15,4.707382092943e-16,-1.49628093664224e-13,-4.23186717256489e-16,-0.00328159068478714,0
0.2,2.42587238945943e-16,1.05159774489499e-15,8.62172995744116e-16,1.60309538395016,0.203806850842825,0.622535213972175,1.5707963267949,-1.98041049762628e-14,-9.92471150400175e-14,4.16975158128771e-15,4.707382092943e-16,-1.20048249335938e-13,-4.23186717256489e-16,-0.00328159068478714,0
0.20125,2.43902400971614e-16,1.05267546113967e-15,8.95723540368433e-16,1.60335062836103,0.20458501986029,0.624491089441692,1.5707963267949,-1.99281638700628e-14,-9.92464228687597e-14,4.17024621566262e-15,3.20677897624378e-16,-1.20045573820963e-13,-4.23230637727207e-16,-0.00330752356857679,0
0.2025,2.45218962549077e-16,1.05383705374591e-15,9.62885841673045e-16,1.60360684853726,0.205368078566429,0.628410345282448,1.5707963267949,-2.00522210334347e-14,-9.92450142348578e-14,4.17055327881905e-15,1.70624274741893e-16,-1.20040187284635e-13,-4.23255452352798e-16,-0.00333355559032688,0
0.20375,2.46537028618116e-16,1.05508267574385e-15,1.03017078429662e-15,1.60386405060261,0.206156045723496,0.632344658323191,1.5707963267949,-2.017627640565e-14,-9.9243556791355e-14,4.1706727791733e-15,2.05774294127893e-17,-1.20034729414353e-13,-4.23261161852158e-16,-0.00335968737221929,0
0.205,2.47856704312856e-16,1.05641248070665e-15,1.09757880049581e-15,1.60412224070454,0.206948940212237,0.636294123397385,1.5707963267949,-2.03003299254131e-14,-9.9242050083014e-14,4.17060472525358e-15,-1.29462548793989e-16,-1.20029199566205e-13,-4.23247766954827e-16,-0.00338591953882621,0
0.20625,2.49178094960435e-16,1.05782662274509e-15,1.16511031400236e-15,1.60438142501414,0.20774678103199,0.640258835339813,1.5707963267949,-2.04243815308575e-14,-9.92404936503493e-14,4.17034912570042e-15,-2.79495569502722e-16,-1.20023597092962e-13,-4.23215268401091e-16,-0.00341225271712522,0
0.2075,2.50501306076415e-16,1.05932525649166e-15,1.23276574749568e-15,1.60464160972613,0.208549587300587,0.644238889470816,1.5707963267949,-2.0548431159539e-14,-9.92388870272186e-14,4.16990598926706e-15,-4.29521541526395e-16,-1.20017921338721e-13,-4.23163666942092e-16,-0.00343868753651434,0
0.20875,2.51826443371087e-16,1.06090853711383e-15,1.30054553070639e-15,1.60490280105932,0.209357378255667,0.648234381863588,1.5707963267949,-2.06724787484255e-14,-9.92372297414677e-14,4.16927532482172e-15,-5.79540372849524e-16,-1.20012171637508e-13,-4.23092963339931e-16,-0.00346522462882716,0
0.21,2.53153612751776e-16,1.06257662031842e-15,1.33446656367443e-15,1.60516500525671,0.210170173255246,0.650235999663095,1.5707963267949,-2.07965242338926e-14,-9.92363883736651e-14,4.1684571413486e-15,-7.29551970620166e-16,-1.20009278216513e-13,-4.2300315836778e-16,-0.00349186462834811,0
0.21,2.53153612751776e-16,1.06257662031842e-15,7.89309906606801e-16,1.60516500525671,0.210170173255246,0.662396234948125,1.5707963267949,-2.07965242338926e-14,-1.24042905983319e-13,4.1684571413486e-15,-7.29551970620166e-16,-2.55632947895631e-14,-4.2300315836778e-16,-0.00349186462834811,0
0.21125,2.54482442396081e-16,1.06356325770168e-15,8.1920508294307e-16,1.60542823494607,0.210998168548931,0.664413604626679,1.5707963267949,-2.09515778663717e-14,-1.2404239104334e-13,4.16752522908298e-15,-7.6150608910712e-16,-2.55595128244616e-14,-4.22901744341711e-16,-0.00351860881805268,0
0.2125,2.55812552038631e-16,1.06462463302578e-15,8.79031858348095e-16,1.60569250277959,0.211831207266813,0.668456329894739,1.5707963267949,-2.1106630211501e-14,-1.24041341000472e-13,4.1665533800657e-15,-7.9345075268132e-16,-2.5551900222524e-14,-4.22796213591734e-16,-0.00354545848341697,0
0.21375,2.57144035157412e-16,1.06576083734755e-15,9.38931445579016e-16,1.60595781507396,0.212669309373668,0.672515075923341,1.5707963267949,-2.12616812188729e-14,-1.24040250461106e-13,4.16554160619129e-15,-8.2538583966343e-16,-2.55441898085728e-14,-4.22686566929792e-16,-0.00357241426622365,0
0.215,2.58476985346864e-16,1.06697196163973e-15,9.98903774175407e-16,1.60622417817105,0.213512494956621,0.676589940632921,1.5707963267949,-2.14167308376537e-14,-1.2403911908294e-13,4.16448991950762e-15,-8.57311227202752e-16,-2.55363806430154e-14,-4.22572805178544e-16,-0.00359947681079862,0
0.21625,2.59811496316025e-16,1.06825809678299e-15,1.05894876218574e-15,1.60649159843791,0.21436078422525,0.680681021945861,1.5707963267949,-2.15717790165803e-14,-1.24037946521226e-13,4.16339833221661e-15,-8.89226791270968e-16,-2.55284717801844e-14,-4.22454929171463e-16,-0.00362664676402667,0
0.2175,2.61147661882971e-16,1.06961933354519e-15,1.1190663229729e-15,1.6067600822667,0.215214197511486,0.684788418302162,1.5707963267949,-2.17268257039568e-14,-1.2403673242698e-13,4.16226685667507e-15,-9.21132406653213e-16,-2.55204622618107e-14,-4.22332939752938e-16,-0.00365392477536695,0
0.21875,2.62485575980027e-16,1.07105576259042e-15,1.17925637431739e-15,1.60702963607519,0.216072755271006,0.688912228943816,1.5707963267949,-2.18818708476477e-14,-1.24035476447125e-13,4.1610955053977e-15,-9.53027946925495e-16,-2.5512351116271e-14,-4.22206837778374e-16,-0.00368131149686864,0
0.22,2.63825332655494e-16,1.07256747448098e-15,1.20936951245082e-15,1.6073002663069,0.216936478083845,0.690978250271623,1.5707963267949,-2.20369143950746e-14,-1.2403483794149e-13,4.15988429105853e-15,-9.84913284443891e-16,-2.55082700147164e-14,-4.22076624114294e-16,-0.00370880758318667,0
0.22,2.63825332655494e-16,1.07256747448098e-15,7.2034000106985e-16,1.6073002663069,0.216936478083845,0.703528351559268,1.5707963267949,-2.20369143950746e-14,-1.42875903189073e-13,4.15988429105853e-15,-9.84913284443891e-16,4.57306590010888e-14,-4.22076624114294e-16,-0.00370880758318667,0
0.22125,2.65166524208418e-16,1.07346789948232e-15,7.57690530681697e-16,1.6075719859948,0.217815888523294,0.705611113379478,1.5707963267949,-2.22155092740609e-14,-1.4237291234034e-13,4.15870007972406e-15,-9.2774996069253e-16,4.41918230372688e-14,-4.21947949579608e-16,-0.00373641435846622,0
0.2225,2.66508939680358e-16,1.07446170080768e-15,7.9126894351867e-16,1.60784480819783,0.218700505867294,0.709785119713823,1.5707963267949,-2.23928466759254e-14,-1.43403203459488e-13,4.15757889839344e-15,-8.74433726850719e-16,4.73680913904536e-14,-4.21826220113764e-16,-0.00376413314951003,0
0.22375,2.67852698927431e-16,1.07544607184111e-15,6.94145999645545e-16,1.60811873943782,0.219590351322579,0.71397614201819,1.5707963267949,-2.25740172827097e-14,-1.50825960978641e-13,4.15651531987139e-15,-8.09329732216396e-16,7.01769681179042e-14,-4.21711938954286e-16,-0.00379196461894158,0
0.225,2.69197562615164e-16,1.0761970658068e-15,5.30475159203119e-16,1.60839378626332,0.220485446222339,0.718184281502864,1.5707963267949,-2.27699115783721e-14,-1.61341942611772e-13,4.15555834177896e-15,-6.98991306555958e-16,1.02485458477658e-13,-4.21608723802819e-16,-0.00381990943208569,0
0.22625,2.70543087299486e-16,1.07677225973912e-15,4.93527645381592e-16,1.60866995524961,0.221385812026336,0.722409639380727,1.5707963267949,-2.29773721392391e-14,-1.65465438543729e-13,4.15478697722334e-15,-5.53116086022251e-16,1.15161254553004e-13,-4.21521699255655e-16,-0.00384796825698448,0
0.2275,2.71889424068512e-16,1.07743088492025e-15,5.1817920764865e-16,1.60894725299867,0.222291470320791,0.726652317415732,1.5707963267949,-2.31835751747314e-14,-1.66495574679864e-13,4.15418953277039e-15,-4.11088170173449e-16,1.18336973091575e-13,-4.21452875315662e-16,-0.00387614176441352,0
0.22875,2.73236680376357e-16,1.07806770775824e-15,4.0909026013117e-16,1.60922568613964,0.223202442819875,0.73091241822476,1.5707963267949,-2.33936110759388e-14,-1.73917813582502e-13,4.15376058099359e-15,-2.57273653293314e-16,1.41144118038856e-13,-4.21402754858587e-16,-0.00390443062789795,0
0.23,2.74584596188142e-16,1.07845361057058e-15,3.08722249869278e-16,1.60950526132899,0.224118751366353,0.733046837182205,1.5707963267949,-2.36183697086876e-14,-1.79806906199105e-13,4.15354911600276e-15,-5.82278750763089e-17,1.59236622573604e-13,-4.21374954900732e-16,-0.00393283552372878,0
0.23,2.74584596188142e-16,1.07845361057058e-15,8.46927507646433e-16,1.60950526132899,0.224118751366353,0.746011037635651,1.5707963267949,-2.36183697086876e-14,-1.44801072977081e-13,4.15354911600276e-15,-5.82278750763089e-17,4.87636277098836e-14,-4.21374954900732e-16,-0.00393283552372878,0
0.23125,2.75933239922609e-16,1.07951226995514e-15,8.84803957333638e-16,1.60978599203008,0.225051265163398,0.748163219185371,1.5707963267949,-2.3799371049909e-14,-1.44298107920453e-13,4.15352562946859e-15,2.72665956104562e-18,4.72254212300109e-14,-4.21363582155442e-16,-0.00396135781977842,0
0.2325,2.77283308577461e-16,1.08066562046391e-15,9.16967871924898e-16,1.61006789173384,0.225989159414316,0.752476578558991,1.5707963267949,-2.39791149784887e-14,-1.45328235439985e-13,4.15356991365964e-15,5.98356779987184e-17,5.04021977104644e-14,-4.21359629406407e-16,-0.0039899988867391,0
0.23375,2.78634923859464e-16,1.08180468963495e-15,8.10637673033632e-16,1.61035096717982,0.226932456609795,0.756807982812135,1.5707963267949,-2.41626916385089e-14,-1.52750163319875e-13,4.15367654343204e-15,1.28732153837207e-16,7.3209225983812e-14,-4.21363599850278e-16,-0.00401875940935663,0
0.235,2.79987826795307e-16,1.0826922146465e-15,6.33874100896675e-16,1.61063522513593,0.227881179371347,0.761157536656098,1.5707963267949,-2.43609903867884e-14,-1.63265003568427e-13,4.15389451190498e-15,2.42858742958249e-16,1.05514722340641e-13,-4.21379110502588e-16,-0.00404764007524144,0
0.23625,2.81341542243503e-16,1.08338937488719e-15,5.91478968610599e-16,1.6109206723984,0.228835350451435,0.765525344805739,1.5707963267949,-2.457085414743e-14,-1.67388027988851e-13,4.15430282400745e-15,3.92518959688808e-16,1.18189865914147e-13,-4.21411284951083e-16,-0.00407664157488518,0
0.2375,2.8269622524328e-16,1.08417091206802e-15,6.14387260762609e-16,1.61120731579181,0.229794992733361,0.769911512561815,1.5707963267949,-2.47794604567605e-14,-1.68417997131595e-13,4.15488978917661e-15,5.38333407743616e-16,1.21366026340899e-13,-4.21462132821797e-16,-0.00410576460167742,0
0.23875,2.84051984637152e-16,1.0849253430391e-15,4.95657810678333e-16,1.61149516216947,0.23076012923284,0.774316146130848,1.5707963267949,-2.4991899140259e-14,-1.75839368401884e-13,4.15564998199369e-15,6.95934025541056e-16,1.44171143765864e-13,-4.21532156912756e-16,-0.00413500985192227,0
0.24,2.85408540007371e-16,1.08541005659472e-15,3.87770844497608e-16,1.6117842184137,0.231730783098688,0.776523092678726,1.5707963267949,-2.52190588777653e-14,-1.81727790005032e-13,4.15663239171004e-15,8.98761267158277e-16,1.62261793293776e-13,-4.2162497348653e-16,-0.00416437802485533,0
0.24,2.85408540007371e-16,1.08541005659472e-15,1.15076287851444e-15,1.6117842184137,0.231730783098688,0.78992643862461,1.5707963267949,-2.52190588777653e-14,-1.35339396098902e-13,4.15663239171004e-15,8.98761267158277e-16,-7.42766705854182e-16,-4.2162497348653e-16,-0.00416437802485533,0
0.24125,2.86766245193058e-16,1.08684851019286e-15,1.28668021964786e-15,1.61207449844427,0.232718191146969,0.792152205518314,1.5707963267949,-2.53882331228889e-14,-1.30687814746008e-13,4.15774844847216e-15,8.97832808775959e-16,-1.50212381682243e-14,-4.21730523234671e-16,-0.00419387053471993,0
0.2425,2.88126054471802e-16,1.08862675714384e-15,1.63432890212224e-15,1.61236601621016,0.233711163612484,0.796613267022938,1.5707963267949,-2.55457784146303e-14,-1.18070223750871e-13,4.15882831894086e-15,8.61208171737716e-16,-5.37568910296774e-14,-4.21833612830068e-16,-0.00422348879874715,0
0.24375,2.89488245329789e-16,1.09093433244817e-15,1.71115846532811e-15,1.61265877868171,0.234709724314526,0.8010934381522,1.5707963267949,-2.56834086822661e-14,-1.17426355666011e-13,4.15984722909442e-15,7.63440581201766e-16,-5.57195498352868e-14,-4.2192809777724e-16,-0.00425323352513052,0
0.245,2.90853027508457e-16,1.09290465330716e-15,1.22083114050928e-15,1.61295279285927,0.235713897207864,0.805592827338707,1.5707963267949,-2.58393443037953e-14,-1.4158565303125e-13,4.16079016618172e-15,7.21909297149499e-16,1.84907820625302e-14,-4.22013666302815e-16,-0.00428310542509719,0
0.24625,2.92219880265065e-16,1.09398641029944e-15,9.99209553159009e-16,1.6132480657732,0.236723706382873,0.810111543019919,1.5707963267949,-2.60373728148442e-14,-1.53771477075808e-13,4.16174058772257e-15,8.09667536358091e-16,5.59288689586994e-14,-4.22102088307591e-16,-0.0043131052129252,0
0.2475,2.93588389991492e-16,1.09540267719006e-15,1.34424538279831e-15,1.61354460448386,0.237739176065414,0.814649694255453,1.5707963267949,-2.62237729964849e-14,-1.41154614548856e-13,4.16276568342973e-15,8.61731469546248e-16,1.71954401700871e-14,-4.22199301058202e-16,-0.00434323360596067,0
0.24875,2.94958824312365e-16,1.09734702375644e-15,1.41249231219835e-15,1.61384241608204,0.238760330618512,0.819207391065634,1.5707963267949,-2.63902593512164e-14,-1.40510644575514e-13,4.16384068019424e-15,8.52656136783309e-16,1.52323490680262e-14,-4.22299160432899e-16,-0.0043734913246351,0
0.25,2.96331381505402e-16,1.09893390797055e-15,1.26950737129258e-15,1.61414150768922,0.239787194543078,0.821491139653329,1.5707963267949,-2.65750496079237e-14,-1.47832205365826e-13,4.16495056544009e-15,8.99812342216313e-16,3.77249643464033e-14,-4.22401354319132e-16,-0.00440387909248286,0
0.25,2.96331381505402e-16,1.09893390797055e-15,1.61924408676341e-15,1.61414150768922,0.239787194543078,0.835359541111997,1.5707963267949,-2.65750496079237e-14,-1.21451439910418e-13,4.16495056544009e-15,8.99812342216313e-16,-6.09245558582059e-14,-4.22401354319132e-16,-0.00440387909248286,0
0.25125,2.97706359572629e-16,1.100957963079e-15,1.76444858079632e-15,1.6144418937085,0.240831393969468,0.837663205717253,1.5707963267949,-2.67268639078117e-14,-1.168000854357e-13,4.16602092011044e-15,8.23656647393557e-16,-7.52014339273811e-14,-4.22501626276706e-16,-0.00443439837285341,0
0.2525,2.99084193591987e-16,1.10334502942254e-15,2.13500592325856e-15,1.61474358857388,0.241881352557371,0.842280613061833,1.5707963267949,-2.6867049821513e-14,-1.04183351801159e-13,4.16696105876948e-15,7.1180875739786e-16,-1.1393244961191e-13,-4.22589888344693e-16,-0.00446505063225786,0
0.25375,3.00465181713939e-16,1.10629547788715e-15,2.21931060577401e-15,1.61504659950001,0.242937095502123,0.846918232838766,1.5707963267949,-2.69873222873146e-14,-1.0353881572432e-13,4.16774620950964e-15,5.38825523363776e-16,-1.1589579768692e-13,-4.22659997585729e-16,-0.00449583660370964,0
0.255,3.01849550447699e-16,1.10889330593698e-15,1.70422692526852e-15,1.61535093373325,0.243998648139468,0.851576177432185,1.5707963267949,-2.71258968608238e-14,-1.27694301284151e-13,4.16836136020624e-15,4.22069263180561e-16,-4.16972353028269e-14,-4.22711642355439e-16,-0.00452675702343088,0
0.25625,3.03236754258491e-16,1.11055604520032e-15,1.47329166731239e-15,1.61565659855171,0.245066035945703,0.856254559232627,1.5707963267949,-2.7306558040525e-14,-1.39877846277841e-13,4.16888995469085e-15,4.34582435106711e-16,-4.26557363412936e-15,-4.22756589669363e-16,-0.00455781263087029,0
0.2575,3.04626361210325e-16,1.11257653510526e-15,1.84131122606813e-15,1.6159636012652,0.24613928453755,0.860953491290764,1.5707963267949,-2.74755914765184e-14,-1.27261877221535e-13,4.16939917144987e-15,4.11405329095237e-16,-4.29942616263635e-14,-4.22800775346048e-16,-0.00458900416872098,0
0.25875,3.06018659505834e-16,1.11515932326549e-15,1.9168987511603e-15,1.61627194921575,0.24721841967393,0.865673087675067,1.5707963267949,-2.76247127335788e-14,-1.26617196654668e-13,4.16986423940865e-15,3.270967810408e-16,-4.49581900241258e-14,-4.22838056856574e-16,-0.0046203323829384,0
0.26,3.07413864049233e-16,1.11736878198316e-15,1.76756697413218e-15,1.61658164977781,0.248303467256737,0.868038066245865,1.5707963267949,-2.7792134468155e-14,-1.33937387660951e-13,4.1702701464666e-15,2.99009854034923e-16,-2.24695416047019e-14,-4.22868122185095e-16,-0.0046517980227585,0
0.26,3.07413864049233e-16,1.11736878198316e-15,2.0287053373676e-15,1.61658164977781,0.248303467256737,0.882398349455112,1.5707963267949,-2.7792134468155e-14,-1.13914627216933e-13,4.1702701464666e-15,2.99009854034923e-16,-8.67712534642047e-14,-4.22868122185095e-16,-0.0046517980227585,0
